bank_id,cert,bank_name,report_date,segment,raw_source_files,source_archive_members,charge_off_raw_fields_and_values,recovery_raw_fields_and_values,transformation,quarterly_charge_off_thousands,quarterly_recovery_thousands,derived_segment_nco_thousands,panel_segment_nco_thousands,raw_archive_to_standard_match,derived_to_panel_match,reviewer,reviewer_conclusion,reviewer_note,limitation
413208,57890,HSBC BANK USA NATIONAL ASSN,2012-09-30,CRE,FFIEC CDR Call Bulk All Schedules 06302012.zip; FFIEC CDR Call Bulk All Schedules 09302012.zip,FFIEC CDR Call Bulk All Schedules 06302012.zip::FFIEC CDR Call Schedule RIBI 06302012.txt; FFIEC CDR Call Bulk All Schedules 09302012.zip::FFIEC CDR Call Schedule RIBI 09302012.txt; FFIEC CDR Call Bulk All Schedules 06302012.zip::FFIEC CDR Call Schedule RIBI 06302012.txt; FFIEC CDR Call Bulk All Schedules 09302012.zip::FFIEC CDR Call Schedule RIBI 09302012.txt,RIAD3588: current_ytd=72; prior_ytd=10; quarterly=62 | RIADC893: current_ytd=36; prior_ytd=0; quarterly=36 | RIADC895: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC897: current_ytd=11518; prior_ytd=2871; quarterly=8647,RIAD3589: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC894: current_ytd=2516; prior_ytd=2423; quarterly=93 | RIADC896: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC898: current_ytd=17213; prior_ytd=14404; quarterly=2809,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,8745.0,2902.0,5843.0,5843.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
395238,873,SYNOVUS BANK,2021-12-31,CRE,FFIEC CDR Call Bulk All Schedules 09302021.zip; FFIEC CDR Call Bulk All Schedules 12312021.zip,FFIEC CDR Call Bulk All Schedules 09302021.zip::FFIEC CDR Call Schedule RIBI 09302021.txt; FFIEC CDR Call Bulk All Schedules 12312021.zip::FFIEC CDR Call Schedule RIBI 12312021.txt; FFIEC CDR Call Bulk All Schedules 09302021.zip::FFIEC CDR Call Schedule RIBI 09302021.txt; FFIEC CDR Call Bulk All Schedules 12312021.zip::FFIEC CDR Call Schedule RIBI 12312021.txt,RIAD3588: current_ytd=321; prior_ytd=212; quarterly=109 | RIADC893: current_ytd=608; prior_ytd=608; quarterly=0 | RIADC895: current_ytd=9030; prior_ytd=8372; quarterly=658 | RIADC897: current_ytd=15792; prior_ytd=15385; quarterly=407,RIAD3589: current_ytd=59; prior_ytd=0; quarterly=59 | RIADC894: current_ytd=3941; prior_ytd=3576; quarterly=365 | RIADC896: current_ytd=338; prior_ytd=280; quarterly=58 | RIADC898: current_ytd=1790; prior_ytd=1779; quarterly=11,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,1174.0,493.0,681.0,681.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
229801,9396,VALLEY NATIONAL BANK,2015-06-30,CI,FFIEC CDR Call Bulk All Schedules 03312015.zip; FFIEC CDR Call Bulk All Schedules 06302015.zip,FFIEC CDR Call Bulk All Schedules 03312015.zip::FFIEC CDR Call Schedule RIBI 03312015.txt; FFIEC CDR Call Bulk All Schedules 06302015.zip::FFIEC CDR Call Schedule RIBI 06302015.txt; FFIEC CDR Call Bulk All Schedules 03312015.zip::FFIEC CDR Call Schedule RIBI 03312015.txt; FFIEC CDR Call Bulk All Schedules 06302015.zip::FFIEC CDR Call Schedule RIBI 06302015.txt,RIAD4638: current_ytd=3765; prior_ytd=666; quarterly=3099,RIAD4608: current_ytd=2958; prior_ytd=1004; quarterly=1954,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,3099.0,1954.0,1145.0,1145.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
485559,4977,FIRST HORIZON BANK,2020-03-31,CI,FFIEC CDR Call Bulk All Schedules 03312020.zip,FFIEC CDR Call Bulk All Schedules 03312020.zip::FFIEC CDR Call Schedule RIBI 03312020.txt; FFIEC CDR Call Bulk All Schedules 03312020.zip::FFIEC CDR Call Schedule RIBI 03312020.txt,RIAD4638: current_ytd=6716; quarterly=current_ytd,RIAD4608: current_ytd=539; quarterly=current_ytd,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,6716.0,539.0,6177.0,6177.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
63069,17281,CITY NATIONAL BANK,2006-12-31,CRE,FFIEC CDR Call Bulk All Schedules 09302006.zip; FFIEC CDR Call Bulk All Schedules 12312006.zip,FFIEC CDR Call Bulk All Schedules 09302006.zip::FFIEC CDR Call Schedule RIBI 09302006.txt; FFIEC CDR Call Bulk All Schedules 12312006.zip::FFIEC CDR Call Schedule RIBI 12312006.txt; FFIEC CDR Call Bulk All Schedules 09302006.zip::FFIEC CDR Call Schedule RIBI 09302006.txt; FFIEC CDR Call Bulk All Schedules 12312006.zip::FFIEC CDR Call Schedule RIBI 12312006.txt,RIAD3582: current_ytd=684; prior_ytd=0; quarterly=684 | RIAD3588: current_ytd=0; prior_ytd=0; quarterly=0 | RIAD3590: current_ytd=0; prior_ytd=0; quarterly=0,RIAD3583: current_ytd=68; prior_ytd=50; quarterly=18 | RIAD3589: current_ytd=0; prior_ytd=0; quarterly=0 | RIAD3591: current_ytd=378; prior_ytd=378; quarterly=0,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,684.0,18.0,666.0,666.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
60143,983,COMERICA BANK,2023-12-31,Mortgage,FFIEC CDR Call Bulk All Schedules 09302023.zip; FFIEC CDR Call Bulk All Schedules 12312023.zip,FFIEC CDR Call Bulk All Schedules 09302023.zip::FFIEC CDR Call Schedule RIBI 09302023.txt; FFIEC CDR Call Bulk All Schedules 12312023.zip::FFIEC CDR Call Schedule RIBI 12312023.txt; FFIEC CDR Call Bulk All Schedules 09302023.zip::FFIEC CDR Call Schedule RIBI 09302023.txt; FFIEC CDR Call Bulk All Schedules 12312023.zip::FFIEC CDR Call Schedule RIBI 12312023.txt,RIADC234: current_ytd=0; prior_ytd=0; quarterly=0,RIADC217: current_ytd=0; prior_ytd=0; quarterly=0,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,0.0,0.0,0.0,0.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
1929247,33555,SOUTHSTATE BANK NA,2011-06-30,CRE,FFIEC CDR Call Bulk All Schedules 03312011.zip; FFIEC CDR Call Bulk All Schedules 06302011.zip,FFIEC CDR Call Bulk All Schedules 03312011.zip::FFIEC CDR Call Schedule RIBI 03312011.txt; FFIEC CDR Call Bulk All Schedules 06302011.zip::FFIEC CDR Call Schedule RIBI 06302011.txt; FFIEC CDR Call Bulk All Schedules 03312011.zip::FFIEC CDR Call Schedule RIBI 03312011.txt; FFIEC CDR Call Bulk All Schedules 06302011.zip::FFIEC CDR Call Schedule RIBI 06302011.txt,RIAD3588: current_ytd=454; prior_ytd=454; quarterly=0 | RIADC893: current_ytd=3177; prior_ytd=1766; quarterly=1411 | RIADC895: current_ytd=2488; prior_ytd=1765; quarterly=723 | RIADC897: current_ytd=2717; prior_ytd=1332; quarterly=1385,RIAD3589: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC894: current_ytd=4; prior_ytd=2; quarterly=2 | RIADC896: current_ytd=14; prior_ytd=12; quarterly=2 | RIADC898: current_ytd=28; prior_ytd=23; quarterly=5,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,3519.0,9.0,3510.0,3510.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
280110,17534,KEYBANK NATIONAL ASSN,2020-03-31,CRE,FFIEC CDR Call Bulk All Schedules 03312020.zip,FFIEC CDR Call Bulk All Schedules 03312020.zip::FFIEC CDR Call Schedule RIBI 03312020.txt; FFIEC CDR Call Bulk All Schedules 03312020.zip::FFIEC CDR Call Schedule RIBI 03312020.txt,RIAD3588: current_ytd=1; quarterly=current_ytd | RIADC893: current_ytd=0; quarterly=current_ytd | RIADC895: current_ytd=1594; quarterly=current_ytd | RIADC897: current_ytd=984; quarterly=current_ytd,RIAD3589: current_ytd=2; quarterly=current_ytd | RIADC894: current_ytd=29; quarterly=current_ytd | RIADC896: current_ytd=967; quarterly=current_ytd | RIADC898: current_ytd=18; quarterly=current_ytd,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,2579.0,1016.0,1563.0,1563.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
723112,6672,FIFTH THIRD BANK NA,2007-09-30,CI,FFIEC CDR Call Bulk All Schedules 06302007.zip; FFIEC CDR Call Bulk All Schedules 09302007.zip,FFIEC CDR Call Bulk All Schedules 06302007.zip::FFIEC CDR Call Schedule RIBI 06302007.txt; FFIEC CDR Call Bulk All Schedules 09302007.zip::FFIEC CDR Call Schedule RIBI 09302007.txt; FFIEC CDR Call Bulk All Schedules 06302007.zip::FFIEC CDR Call Schedule RIBI 06302007.txt; FFIEC CDR Call Bulk All Schedules 09302007.zip::FFIEC CDR Call Schedule RIBI 09302007.txt,RIAD4638: current_ytd=25442; prior_ytd=18764; quarterly=6678,RIAD4608: current_ytd=2937; prior_ytd=2448; quarterly=489,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,6678.0,489.0,6189.0,6189.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
1929247,33555,SOUTHSTATE BANK NA,2020-06-30,CRE,FFIEC CDR Call Bulk All Schedules 03312020.zip; FFIEC CDR Call Bulk All Schedules 06302020.zip,FFIEC CDR Call Bulk All Schedules 03312020.zip::FFIEC CDR Call Schedule RIBI 03312020.txt; FFIEC CDR Call Bulk All Schedules 06302020.zip::FFIEC CDR Call Schedule RIBI 06302020.txt; FFIEC CDR Call Bulk All Schedules 03312020.zip::FFIEC CDR Call Schedule RIBI 03312020.txt; FFIEC CDR Call Bulk All Schedules 06302020.zip::FFIEC CDR Call Schedule RIBI 06302020.txt,RIAD3588: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC893: current_ytd=174; prior_ytd=24; quarterly=150 | RIADC895: current_ytd=346; prior_ytd=1021; quarterly=-675 | RIADC897: current_ytd=23; prior_ytd=0; quarterly=23,RIAD3589: current_ytd=55; prior_ytd=8; quarterly=47 | RIADC894: current_ytd=849; prior_ytd=310; quarterly=539 | RIADC896: current_ytd=214; prior_ytd=6; quarterly=208 | RIADC898: current_ytd=52; prior_ytd=283; quarterly=-231,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,-502.0,563.0,-1065.0,-1065.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
606046,11813,CADENCE BANK,2023-09-30,Mortgage,FFIEC CDR Call Bulk All Schedules 06302023.zip; FFIEC CDR Call Bulk All Schedules 09302023.zip,FFIEC CDR Call Bulk All Schedules 06302023.zip::FFIEC CDR Call Schedule RIBI 06302023.txt; FFIEC CDR Call Bulk All Schedules 09302023.zip::FFIEC CDR Call Schedule RIBI 09302023.txt; FFIEC CDR Call Bulk All Schedules 06302023.zip::FFIEC CDR Call Schedule RIBI 06302023.txt; FFIEC CDR Call Bulk All Schedules 09302023.zip::FFIEC CDR Call Schedule RIBI 09302023.txt,RIADC234: current_ytd=642; prior_ytd=427; quarterly=215,RIADC217: current_ytd=928; prior_ytd=665; quarterly=263,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,215.0,263.0,-48.0,-48.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
339858,4214,BOKF NATIONAL ASSN,2016-06-30,CRE,FFIEC CDR Call Bulk All Schedules 03312016.zip; FFIEC CDR Call Bulk All Schedules 06302016.zip,FFIEC CDR Call Bulk All Schedules 03312016.zip::FFIEC CDR Call Schedule RIBI 03312016.txt; FFIEC CDR Call Bulk All Schedules 06302016.zip::FFIEC CDR Call Schedule RIBI 06302016.txt; FFIEC CDR Call Bulk All Schedules 03312016.zip::FFIEC CDR Call Schedule RIBI 03312016.txt; FFIEC CDR Call Bulk All Schedules 06302016.zip::FFIEC CDR Call Schedule RIBI 06302016.txt,RIAD3588: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC893: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC895: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC897: current_ytd=0; prior_ytd=0; quarterly=0,RIAD3589: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC894: current_ytd=43; prior_ytd=45; quarterly=-2 | RIADC896: current_ytd=40; prior_ytd=7; quarterly=33 | RIADC898: current_ytd=108; prior_ytd=34; quarterly=74,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,0.0,105.0,-105.0,-105.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
3284070,57803,ALLY BANK,2013-09-30,CRE,FFIEC CDR Call Bulk All Schedules 06302013.zip; FFIEC CDR Call Bulk All Schedules 09302013.zip,FFIEC CDR Call Bulk All Schedules 06302013.zip::FFIEC CDR Call Schedule RIBI 06302013.txt; FFIEC CDR Call Bulk All Schedules 09302013.zip::FFIEC CDR Call Schedule RIBI 09302013.txt; FFIEC CDR Call Bulk All Schedules 06302013.zip::FFIEC CDR Call Schedule RIBI 06302013.txt; FFIEC CDR Call Bulk All Schedules 09302013.zip::FFIEC CDR Call Schedule RIBI 09302013.txt,RIAD3588: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC893: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC895: current_ytd=391; prior_ytd=356; quarterly=35 | RIADC897: current_ytd=0; prior_ytd=0; quarterly=0,RIAD3589: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC894: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC896: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC898: current_ytd=0; prior_ytd=0; quarterly=0,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,35.0,0.0,35.0,35.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
229801,9396,VALLEY NATIONAL BANK,2011-03-31,CRE,FFIEC CDR Call Bulk All Schedules 03312011.zip,FFIEC CDR Call Bulk All Schedules 03312011.zip::FFIEC CDR Call Schedule RIBI 03312011.txt; FFIEC CDR Call Bulk All Schedules 03312011.zip::FFIEC CDR Call Schedule RIBI 03312011.txt,RIAD3588: current_ytd=0; quarterly=current_ytd | RIADC893: current_ytd=0; quarterly=current_ytd | RIADC895: current_ytd=0; quarterly=current_ytd | RIADC897: current_ytd=823; quarterly=current_ytd,RIAD3589: current_ytd=0; quarterly=current_ytd | RIADC894: current_ytd=0; quarterly=current_ytd | RIADC896: current_ytd=0; quarterly=current_ytd | RIADC898: current_ytd=21; quarterly=current_ytd,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,823.0,21.0,802.0,802.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
60143,983,COMERICA BANK,2005-06-30,CRE,FFIEC CDR Call Bulk All Schedules 03312005.zip; FFIEC CDR Call Bulk All Schedules 06302005.zip,FFIEC CDR Call Bulk All Schedules 03312005.zip::FFIEC CDR Call Schedule RIBI 03312005.txt; FFIEC CDR Call Bulk All Schedules 06302005.zip::FFIEC CDR Call Schedule RIBI 06302005.txt; FFIEC CDR Call Bulk All Schedules 03312005.zip::FFIEC CDR Call Schedule RIBI 03312005.txt; FFIEC CDR Call Bulk All Schedules 06302005.zip::FFIEC CDR Call Schedule RIBI 06302005.txt,RIAD3582: current_ytd=34; prior_ytd=0; quarterly=34 | RIAD3588: current_ytd=118; prior_ytd=118; quarterly=0 | RIAD3590: current_ytd=13557; prior_ytd=4305; quarterly=9252,RIAD3583: current_ytd=10; prior_ytd=5; quarterly=5 | RIAD3589: current_ytd=4; prior_ytd=0; quarterly=4 | RIAD3591: current_ytd=1574; prior_ytd=893; quarterly=681,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,9286.0,690.0,8596.0,8596.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
722777,29950,SANTANDER BANK N A,2018-03-31,CRE,FFIEC CDR Call Bulk All Schedules 03312018.zip,FFIEC CDR Call Bulk All Schedules 03312018.zip::FFIEC CDR Call Schedule RIBI 03312018.txt; FFIEC CDR Call Bulk All Schedules 03312018.zip::FFIEC CDR Call Schedule RIBI 03312018.txt,RIAD3588: current_ytd=0; quarterly=current_ytd | RIADC893: current_ytd=0; quarterly=current_ytd | RIADC895: current_ytd=402; quarterly=current_ytd | RIADC897: current_ytd=0; quarterly=current_ytd,RIAD3589: current_ytd=10; quarterly=current_ytd | RIADC894: current_ytd=0; quarterly=current_ytd | RIADC896: current_ytd=185; quarterly=current_ytd | RIADC898: current_ytd=21; quarterly=current_ytd,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,402.0,216.0,186.0,186.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
339858,4214,BOKF NATIONAL ASSN,2024-03-31,CI,FFIEC CDR Call Bulk All Schedules 03312024.zip,FFIEC CDR Call Bulk All Schedules 03312024.zip::FFIEC CDR Call Schedule RIBI 03312024.txt; FFIEC CDR Call Bulk All Schedules 03312024.zip::FFIEC CDR Call Schedule RIBI 03312024.txt,RIAD4638: current_ytd=3720; quarterly=current_ytd,RIAD4608: current_ytd=893; quarterly=current_ytd,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,3720.0,893.0,2827.0,2827.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
3212149,57565,UBS BANK USA,2018-09-30,CRE,FFIEC CDR Call Bulk All Schedules 06302018.zip; FFIEC CDR Call Bulk All Schedules 09302018.zip,FFIEC CDR Call Bulk All Schedules 06302018.zip::FFIEC CDR Call Schedule RIBI 06302018.txt; FFIEC CDR Call Bulk All Schedules 09302018.zip::FFIEC CDR Call Schedule RIBI 09302018.txt; FFIEC CDR Call Bulk All Schedules 06302018.zip::FFIEC CDR Call Schedule RIBI 06302018.txt; FFIEC CDR Call Bulk All Schedules 09302018.zip::FFIEC CDR Call Schedule RIBI 09302018.txt,RIAD3588: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC893: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC895: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC897: current_ytd=0; prior_ytd=0; quarterly=0,RIAD3589: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC894: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC896: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC898: current_ytd=0; prior_ytd=0; quarterly=0,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,0.0,0.0,0.0,0.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
936855,8273,UMB BANK NATIONAL ASSN,2015-12-31,CRE,FFIEC CDR Call Bulk All Schedules 09302015.zip; FFIEC CDR Call Bulk All Schedules 12312015.zip,FFIEC CDR Call Bulk All Schedules 09302015.zip::FFIEC CDR Call Schedule RIBI 09302015.txt; FFIEC CDR Call Bulk All Schedules 12312015.zip::FFIEC CDR Call Schedule RIBI 12312015.txt; FFIEC CDR Call Bulk All Schedules 09302015.zip::FFIEC CDR Call Schedule RIBI 09302015.txt; FFIEC CDR Call Bulk All Schedules 12312015.zip::FFIEC CDR Call Schedule RIBI 12312015.txt,RIAD3588: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC893: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC895: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC897: current_ytd=0; prior_ytd=0; quarterly=0,RIAD3589: current_ytd=0; prior_ytd=0; quarterly=0 | RIADC894: current_ytd=177; prior_ytd=118; quarterly=59 | RIADC896: current_ytd=29; prior_ytd=13; quarterly=16 | RIADC898: current_ytd=0; prior_ytd=0; quarterly=0,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,0.0,75.0,-75.0,-75.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
694904,32541,FLAGSTAR BANK NATIONAL ASSN,2022-03-31,CI,FFIEC CDR Call Bulk All Schedules 03312022.zip,FFIEC CDR Call Bulk All Schedules 03312022.zip::FFIEC CDR Call Schedule RIBI 03312022.txt; FFIEC CDR Call Bulk All Schedules 03312022.zip::FFIEC CDR Call Schedule RIBI 03312022.txt,RIAD4638: current_ytd=72; quarterly=current_ytd,RIAD4608: current_ytd=1743; quarterly=current_ytd,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,72.0,1743.0,-1671.0,-1671.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
3303298,57957,CITIZENS BANK NATIONAL ASSN,2009-12-31,CI,FFIEC CDR Call Bulk All Schedules 09302009.zip; FFIEC CDR Call Bulk All Schedules 12312009.zip,FFIEC CDR Call Bulk All Schedules 09302009.zip::FFIEC CDR Call Schedule RIBI 09302009.txt; FFIEC CDR Call Bulk All Schedules 12312009.zip::FFIEC CDR Call Schedule RIBI 12312009.txt; FFIEC CDR Call Bulk All Schedules 09302009.zip::FFIEC CDR Call Schedule RIBI 09302009.txt; FFIEC CDR Call Bulk All Schedules 12312009.zip::FFIEC CDR Call Schedule RIBI 12312009.txt,RIAD4638: current_ytd=284838; prior_ytd=209643; quarterly=75195,RIAD4608: current_ytd=18104; prior_ytd=13145; quarterly=4959,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,75195.0,4959.0,70236.0,70236.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
280110,17534,KEYBANK NATIONAL ASSN,2008-12-31,CRE,FFIEC CDR Call Bulk All Schedules 09302008.zip; FFIEC CDR Call Bulk All Schedules 12312008.zip,FFIEC CDR Call Bulk All Schedules 09302008.zip::FFIEC CDR Call Schedule RIBI 09302008.txt; FFIEC CDR Call Bulk All Schedules 12312008.zip::FFIEC CDR Call Schedule RIBI 12312008.txt; FFIEC CDR Call Bulk All Schedules 09302008.zip::FFIEC CDR Call Schedule RIBI 09302008.txt; FFIEC CDR Call Bulk All Schedules 12312008.zip::FFIEC CDR Call Schedule RIBI 12312008.txt,RIAD3588: current_ytd=33099; prior_ytd=5112; quarterly=27987,RIAD3589: current_ytd=121; prior_ytd=15; quarterly=106,Q1: quarterly=YTD; Q2-Q4: quarterly=current YTD-prior-quarter YTD; segment NCO=quarterly charge-offs-quarterly recoveries,27987.0,106.0,27881.0,27881.0,True,True,Batch 1 acceptance repair operator,PASS,Direct FFIEC archive members and values were inspected; raw-to-standard and recomputed-to-panel traces agree.,"This is a fixed random 100-observation source-document sample, not evidence that all unreviewed reporting-detail changes are absent."
